,n_items,n_questions,n_dims,l2_reg,beta,max_iter,train_err,train_n,train_err_norm,test_err,test_n,test_err_norm,run
19,100,500,2,0.01,0.1,6000,1989.163581881258,400,4.972908954703145,1712.8762087695739,100,17.128762087695737,4
20,100,500,2,0.05,1.0,6000,1455.844628697435,400,3.6396115717435875,878.3902946554201,100,8.783902946554202,0
21,100,500,2,0.05,1.0,6000,1598.2288057176283,400,3.995572014294071,737.9307559382272,100,7.379307559382272,1
22,100,500,2,0.05,1.0,6000,1552.0630626836457,400,3.8801576567091143,758.7777993991405,100,7.587777993991405,2
23,100,500,2,0.05,1.0,6000,1571.4200618147709,400,3.9285501545369272,705.3812480615062,100,7.053812480615062,3
24,100,500,2,0.05,1.0,6000,1639.8649059210204,400,4.099662264802551,731.8714004736312,100,7.318714004736312,4
25,100,500,2,0.05,0.8,6000,1327.658721546345,400,3.3191468038658627,592.3901331189727,100,5.923901331189727,0
26,100,500,2,0.05,0.8,6000,1461.8973935030538,400,3.6547434837576342,611.3333700759371,100,6.11333370075937,1
27,100,500,2,0.05,0.8,6000,1851.4049542431915,400,4.628512385607979,810.6195337662672,100,8.106195337662673,2
28,100,500,2,0.05,0.8,6000,1452.3333655917756,400,3.630833413979439,623.1417612128879,100,6.231417612128879,3
29,100,500,2,0.05,0.8,6000,1487.40105870852,400,3.7185026467713,674.7288488620877,100,6.747288488620877,4
30,100,500,2,0.05,0.5,6000,1575.1005365165502,400,3.9377513412913756,681.143016632385,100,6.8114301663238495,0
31,100,500,2,0.05,0.5,6000,1546.6766766361193,400,3.8666916915902982,727.1972185490483,100,7.271972185490483,1
32,100,500,2,0.05,0.5,6000,1451.1242964643604,400,3.6278107411609013,767.9263830184509,100,7.679263830184509,2
33,100,500,2,0.05,0.5,6000,1278.729710989712,400,3.19682427747428,647.4271626042046,100,6.474271626042046,3
34,100,500,2,0.05,0.5,6000,1501.28847407164,400,3.7532211851791,669.5151079623336,100,6.6951510796233356,4
35,100,500,2,0.05,0.1,6000,1823.1088278719974,400,4.557772069679993,835.3191462069965,100,8.353191462069965,0
36,100,500,2,0.05,0.1,6000,1427.2772200947372,400,3.568193050236843,666.3829338637497,100,6.663829338637497,1
37,100,500,2,0.05,0.1,6000,1582.7474651916712,400,3.956868662979178,1287.8305836025897,100,12.878305836025897,2
38,100,500,2,0.05,0.1,6000,1786.7049427628856,400,4.466762356907214,1267.2382571374899,100,12.672382571374898,3
39,100,500,2,0.05,0.1,6000,1729.3268461309074,400,4.323317115327268,736.3418858107958,100,7.363418858107958,4
40,100,500,2,0.1,1.0,6000,1766.351067901962,400,4.415877669754905,534.3608803626645,100,5.343608803626645,0
41,100,500,2,0.1,1.0,6000,1815.4499937110825,400,4.538624984277706,669.513507274791,100,6.6951350727479095,1
42,100,500,2,0.1,1.0,6000,1719.1885868817078,400,4.2979714672042695,539.5901198117766,100,5.395901198117766,2
43,100,500,2,0.1,1.0,6000,1828.509702016262,400,4.571274255040655,884.718058943126,100,8.847180589431261,3
44,100,500,2,0.1,1.0,6000,2059.1179738235023,400,5.147794934558756,673.0069039708353,100,6.730069039708353,4
45,100,500,2,0.1,0.8,6000,1707.5896582956216,400,4.268974145739054,889.674496061013,100,8.89674496061013,0
46,100,500,2,0.1,0.8,6000,1725.0959124481383,400,4.312739781120346,748.9049794149893,100,7.489049794149893,1
47,100,500,2,0.1,0.8,6000,1553.2991558548754,400,3.8832478896371883,789.0647392184508,100,7.8906473921845075,2
48,100,500,2,0.1,0.8,6000,1517.3913231026986,400,3.7934783077567467,648.8248236521162,100,6.488248236521161,3
49,100,500,2,0.1,0.8,6000,1654.2693394883386,400,4.135673348720847,553.0600183755437,100,5.530600183755436,4
50,100,500,2,0.1,0.5,6000,1547.454752075116,400,3.8686368801877897,919.8829208718663,100,9.198829208718664,0
51,100,500,2,0.1,0.5,6000,1522.0561805399218,400,3.8051404513498044,841.5413643555053,100,8.415413643555052,1
52,100,500,2,0.1,0.5,6000,1883.5753167231474,400,4.708938291807868,740.3174523135899,100,7.403174523135899,2
53,100,500,2,0.1,0.5,6000,1540.1604999977292,400,3.8504012499943228,949.85828261461,100,9.4985828261461,3
54,100,500,2,0.1,0.5,6000,1550.9987838468787,400,3.8774969596171966,667.8034885137768,100,6.678034885137768,4
55,100,500,2,0.1,0.1,6000,1998.6779497534856,400,4.996694874383714,1107.642261654102,100,11.07642261654102,0
56,100,500,2,0.1,0.1,6000,1581.3235195839811,400,3.9533087989599527,926.8080583090674,100,9.268080583090674,1
57,100,500,2,0.1,0.1,6000,1593.550398916815,400,3.9838759972920377,859.4503325066952,100,8.594503325066952,2
58,100,500,2,0.1,0.1,6000,1603.885822094985,400,4.009714555237463,831.1272801190678,100,8.311272801190677,3
59,100,500,2,0.1,0.1,6000,1418.371442381228,400,3.54592860595307,947.7573213754123,100,9.477573213754123,4
60,100,500,2,0.2,1.0,6000,2211.323381782838,400,5.528308454457095,832.4126481698512,100,8.324126481698512,0
61,100,500,2,0.2,1.0,6000,1995.8016274028903,400,4.989504068507226,766.9007626977398,100,7.669007626977398,1
62,100,500,2,0.2,1.0,6000,2091.9880001501983,400,5.229970000375496,858.6116493741716,100,8.586116493741716,2
63,100,500,2,0.2,1.0,6000,2029.5282841392677,400,5.073820710348169,886.2786464963777,100,8.862786464963778,3
64,100,500,2,0.2,1.0,6000,2190.0110058972487,400,5.475027514743122,677.8519327103444,100,6.778519327103444,4
65,100,500,2,0.2,0.8,6000,2223.2679252056632,400,5.558169813014158,1155.4365630905697,100,11.554365630905698,0
66,100,500,2,0.2,0.8,6000,2005.0080426514985,400,5.012520106628746,835.7952052064412,100,8.357952052064412,1
67,100,500,2,0.2,0.8,6000,2106.040749278691,400,5.265101873196727,861.8106354247693,100,8.618106354247693,2
68,100,500,2,0.2,0.8,6000,1952.783707447065,400,4.8819592686176625,741.3390190586656,100,7.413390190586656,3
69,100,500,2,0.2,0.8,6000,1901.2309269165219,400,4.753077317291305,767.4472789176916,100,7.674472789176916,4
70,100,500,2,0.2,0.5,6000,2011.3720642281467,400,5.028430160570367,691.2423677178239,100,6.912423677178238,0
71,100,500,2,0.2,0.5,6000,1788.2972417200856,400,4.470743104300214,739.7390853973972,100,7.397390853973971,1
72,100,500,2,0.2,0.5,6000,1753.2801360899077,400,4.38320034022477,828.5518420108781,100,8.285518420108781,2
73,100,500,2,0.2,0.5,6000,1797.0007362422048,400,4.492501840605512,746.1129479437192,100,7.461129479437192,3
74,100,500,2,0.2,0.5,6000,1694.4206797587674,400,4.236051699396919,795.9491788514276,100,7.959491788514276,4
75,100,500,2,0.2,0.1,6000,1877.5076869702311,400,4.693769217425578,1036.0466010459616,100,10.360466010459616,0
76,100,500,2,0.2,0.1,6000,1966.4577765881265,400,4.916144441470316,942.7339763059716,100,9.427339763059717,1
77,100,500,2,0.2,0.1,6000,1802.5072675721424,400,4.506268168930356,1047.8601018149973,100,10.478601018149973,2
78,100,500,2,0.2,0.1,6000,2078.282246257475,400,5.195705615643687,1024.6254234635985,100,10.246254234635986,3
79,100,500,2,0.2,0.1,6000,1777.177857693047,400,4.442944644232617,1013.9383102870299,100,10.1393831028703,4
80,100,500,3,0.01,1.0,6000,805.4447491824368,400,2.013611872956092,473.2158357417682,100,4.732158357417682,0
81,100,500,3,0.01,1.0,6000,854.4200132855117,400,2.1360500332137793,442.4570979594014,100,4.424570979594014,1
82,100,500,3,0.01,1.0,6000,798.9071460228954,400,1.9972678650572384,528.1035847178933,100,5.281035847178933,2
83,100,500,3,0.01,1.0,6000,819.4953350214175,400,2.048738337553544,629.4650829592772,100,6.294650829592772,3
84,100,500,3,0.01,1.0,6000,830.2506248018694,400,2.0756265620046737,480.89772759224803,100,4.80897727592248,4
85,100,500,3,0.01,0.8,6000,726.0242306397164,400,1.8150605765992909,574.0619737847597,100,5.740619737847598,0
86,100,500,3,0.01,0.8,6000,716.0012845644546,400,1.7900032114111366,546.5875488294957,100,5.465875488294958,1
87,100,500,3,0.01,0.8,6000,703.2270561551132,400,1.758067640387783,603.0914153958763,100,6.030914153958763,2
88,100,500,3,0.01,0.8,6000,690.1290285418689,400,1.7253225713546723,461.1359341322286,100,4.611359341322286,3
89,100,500,3,0.01,0.8,6000,715.5449009943803,400,1.7888622524859508,733.2938644313043,100,7.332938644313043,4
90,100,500,3,0.01,0.5,6000,650.0230779484768,400,1.6250576948711921,1096.4821590130327,100,10.964821590130327,0
91,100,500,3,0.01,0.5,6000,671.0710405135517,400,1.6776776012838792,756.7681277678905,100,7.567681277678905,1
92,100,500,3,0.01,0.5,6000,749.9883276780998,400,1.8749708191952497,1827.1692475199432,100,18.27169247519943,2
93,100,500,3,0.01,0.5,6000,673.4581837431509,400,1.6836454593578773,797.5843653875068,100,7.975843653875067,3
94,100,500,3,0.01,0.5,6000,707.5093787243222,400,1.7687734468108056,532.3555727632902,100,5.323555727632902,4
95,100,500,3,0.01,0.1,6000,739.7345445262523,400,1.8493363613156308,1278.5727083072256,100,12.785727083072256,0
96,100,500,3,0.01,0.1,6000,708.1631977383292,400,1.770407994345823,977.6669277321988,100,9.776669277321988,1
97,100,500,3,0.01,0.1,6000,690.4864232581482,400,1.7262160581453705,1071.742409816292,100,10.717424098162919,2
98,100,500,3,0.01,0.1,6000,734.6612129339525,400,1.836653032334881,753.4587139002952,100,7.5345871390029515,3
99,100,500,3,0.01,0.1,6000,704.9108076257244,400,1.762277019064311,629.3013741782256,100,6.293013741782256,4
100,100,500,3,0.05,1.0,6000,1027.0638087198263,400,2.5676595217995657,526.4967100670018,100,5.264967100670018,0
101,100,500,3,0.05,1.0,6000,994.6344715526843,400,2.4865861788817107,454.86748488989303,100,4.54867484889893,1
102,100,500,3,0.05,1.0,6000,1013.5100947723693,400,2.533775236930923,501.4298871245536,100,5.014298871245536,2
103,100,500,3,0.05,1.0,6000,1065.1354889808588,400,2.662838722452147,642.8466898409821,100,6.4284668984098206,3
104,100,500,3,0.05,1.0,6000,1021.7564481118142,400,2.5543911202795355,518.5022685018608,100,5.185022685018608,4
105,100,500,3,0.05,0.8,6000,874.0352533997009,400,2.185088133499252,479.30591408627816,100,4.793059140862781,0
106,100,500,3,0.05,0.8,6000,886.9933163786867,400,2.2174832909467166,618.938670201896,100,6.18938670201896,1
107,100,500,3,0.05,0.8,6000,865.5616709606231,400,2.163904177401558,490.6867557317308,100,4.906867557317308,2
108,100,500,3,0.05,0.8,6000,903.4686639758548,400,2.2586716599396373,475.92314380180375,100,4.759231438018038,3
109,100,500,3,0.05,0.8,6000,910.2015748089002,400,2.2755039370222505,469.1119833613439,100,4.691119833613439,4
110,100,500,3,0.05,0.5,6000,781.6397498948817,400,1.9540993747372042,570.0332244103072,100,5.7003322441030715,0
111,100,500,3,0.05,0.5,6000,845.3707799327992,400,2.113426949831998,555.6302623313869,100,5.5563026233138695,1
112,100,500,3,0.05,0.5,6000,794.3439707312708,400,1.9858599268281771,763.1661400677866,100,7.631661400677866,2
113,100,500,3,0.05,0.5,6000,841.8649797577999,400,2.1046624493944996,556.5303536801815,100,5.5653035368018156,3
114,100,500,3,0.05,0.5,6000,827.8662188315717,400,2.0696655470789294,518.5968373594638,100,5.185968373594639,4
115,100,500,3,0.05,0.1,6000,696.7034379498091,400,1.7417585948745227,677.0210522316064,100,6.770210522316064,0
116,100,500,3,0.05,0.1,6000,823.1701068658303,400,2.057925267164576,914.3698623758263,100,9.143698623758263,1
117,100,500,3,0.05,0.1,6000,789.9088806487896,400,1.974772201621974,717.2998566531636,100,7.172998566531636,2
118,100,500,3,0.05,0.1,6000,751.9151833217395,400,1.8797879583043489,797.3453443799563,100,7.973453443799563,3
119,100,500,3,0.05,0.1,6000,856.1739156785662,400,2.1404347891964157,664.4724950594489,100,6.6447249505944885,4
120,100,500,3,0.1,1.0,6000,1222.2904805974201,400,3.0557262014935502,490.8733226005658,100,4.908733226005658,0
121,100,500,3,0.1,1.0,6000,1179.956011381621,400,2.9498900284540523,504.55701023456896,100,5.04557010234569,1
122,100,500,3,0.1,1.0,6000,1138.6998617527313,400,2.8467496543818283,462.7883817355656,100,4.627883817355656,2
123,100,500,3,0.1,1.0,6000,1210.120877735085,400,3.0253021943377125,432.8461837942664,100,4.328461837942664,3
124,100,500,3,0.1,1.0,6000,1179.1418239293516,400,2.947854559823379,568.8813184697914,100,5.6888131846979135,4
125,100,500,3,0.1,0.8,6000,1049.6465579832936,400,2.624116394958234,693.5524763886797,100,6.9355247638867965,0
126,100,500,3,0.1,0.8,6000,1050.0948681526015,400,2.625237170381504,477.8936523536886,100,4.778936523536886,1
127,100,500,3,0.1,0.8,6000,1008.9104639116678,400,2.522276159779169,600.0725836680715,100,6.000725836680715,2
128,100,500,3,0.1,0.8,6000,1011.6350843714773,400,2.5290877109286933,498.870996897458,100,4.98870996897458,3
129,100,500,3,0.1,0.8,6000,984.8353675533554,400,2.4620884188833885,569.970455336814,100,5.699704553368139,4
130,100,500,3,0.1,0.5,6000,988.744095011579,400,2.4718602375289476,480.1408395004302,100,4.8014083950043025,0
131,100,500,3,0.1,0.5,6000,947.4631654295717,400,2.368657913573929,567.5121041451596,100,5.675121041451596,1
132,100,500,3,0.1,0.5,6000,996.1002167651143,400,2.490250541912786,480.66973350010386,100,4.806697335001038,2
133,100,500,3,0.1,0.5,6000,946.9288315822005,400,2.3673220789555014,505.80451306594404,100,5.0580451306594405,3
134,100,500,3,0.1,0.5,6000,963.8365744617415,400,2.409591436154354,675.9519181331054,100,6.759519181331054,4
135,100,500,3,0.1,0.1,6000,833.1678139270327,400,2.0829195348175817,863.265992805039,100,8.63265992805039,0
136,100,500,3,0.1,0.1,6000,819.1399680527215,400,2.047849920131804,655.1094408358776,100,6.551094408358776,1
137,100,500,3,0.1,0.1,6000,883.0993703531366,400,2.2077484258828415,833.5242912142356,100,8.335242912142355,2
138,100,500,3,0.1,0.1,6000,847.4438480936113,400,2.1186096202340283,628.9717317619791,100,6.2897173176197905,3
139,100,500,3,0.1,0.1,6000,796.6941388727862,400,1.9917353471819654,537.5351418569209,100,5.375351418569209,4
140,100,500,3,0.2,1.0,6000,1426.3754106779547,400,3.565938526694887,542.0087306228722,100,5.420087306228722,0
141,100,500,3,0.2,1.0,6000,1447.6006306984152,400,3.619001576746038,516.3315777773913,100,5.163315777773914,1
142,100,500,3,0.2,1.0,6000,1441.0878054393,400,3.6027195135982497,678.3051847586705,100,6.783051847586705,2
143,100,500,3,0.2,1.0,6000,1467.159339674117,400,3.667898349185293,536.7756100880438,100,5.367756100880438,3
144,100,500,3,0.2,1.0,6000,1431.7984967508464,400,3.579496241877116,665.6092202917694,100,6.656092202917693,4
145,100,500,3,0.2,0.8,6000,1270.5904024914078,400,3.1764760062285196,515.4723059784262,100,5.154723059784263,0
146,100,500,3,0.2,0.8,6000,1352.5676196497093,400,3.3814190491242733,624.4907583525512,100,6.244907583525512,1
147,100,500,3,0.2,0.8,6000,1316.1071765994946,400,3.2902679414987364,604.5257190167716,100,6.045257190167717,2
148,100,500,3,0.2,0.8,6000,1319.2224222801851,400,3.298056055700463,580.7197113728462,100,5.807197113728462,3
149,100,500,3,0.2,0.8,6000,1291.7512521854107,400,3.2293781304635267,513.4471663248266,100,5.1344716632482665,4
150,100,500,3,0.2,0.5,6000,1217.4575259333847,400,3.0436438148334615,539.5722531620967,100,5.395722531620967,0
151,100,500,3,0.2,0.5,6000,1174.2258687026767,400,2.935564671756692,676.682995152975,100,6.76682995152975,1
152,100,500,3,0.2,0.5,6000,1182.6860582460822,400,2.9567151456152057,661.6808815138322,100,6.616808815138322,2
153,100,500,3,0.2,0.5,6000,1191.573605525996,400,2.9789340138149902,661.6457404565992,100,6.616457404565993,3
154,100,500,3,0.2,0.5,6000,1196.536021071552,400,2.9913400526788805,532.3979090998135,100,5.323979090998136,4
155,100,500,3,0.2,0.1,6000,1054.1341745185698,400,2.6353354362964243,678.8959243293398,100,6.788959243293398,0
156,100,500,3,0.2,0.1,6000,1101.5484527721715,400,2.7538711319304285,650.521576648188,100,6.5052157664818795,1
